Folder name,Folder color,Latitude,Longitude,Title,Description,Color,Phone number,Timestamp,Pin icon code
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.227741021658296,-38.112459406256676,4,SEM ID ,607d8b,,2026-07-06T16:11:25Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.345360532309764,-38.16297713667154,4,SEM ID ,607d8b,,2026-07-06T18:50:02Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3448413450319325,-38.162910751998425,4,SEM ID ,607d8b,,2026-07-06T18:47:35Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3448680900388785,-38.15844990313053,4,SEM ID ,607d8b,,2026-07-07T19:13:19Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.344549824394705,-38.1962475925684,4,SEM ID ,607d8b,,2026-07-07T18:07:14Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3592540916481894,-38.0960114300251,4,SEM ID ,607d8b,,2026-07-07T16:34:00Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3748539937422235,-38.021994195878506,4,SEM ID ,607d8b,,2026-07-07T13:55:20Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.374601932071531,-38.02899241447449,4,SEM ID ,607d8b,,2026-07-07T13:53:08Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.372951160041158,-38.01880203187466,4,SEM ID ,607d8b,,2026-07-07T13:57:13Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.23333591104093,-38.162322007119656,4,SEM ID ,607d8b,,2026-07-08T16:22:32Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3633015258228065,-38.232952281832695,4,SEM ID ,607d8b,,2026-07-08T12:40:23Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.408589039958071,-38.20402164012194,4,SEM ID ,607d8b,,2026-07-08T13:20:36Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.392732437798054,-38.20193488150835,4,SEM ID ,607d8b,,2026-07-08T12:58:17Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.2277236347401255,-38.11244364827871,5,SEM ID ,607d8b,,2026-07-06T16:11:52Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.34559622248854,-38.15782193094492,5,SEM ID ,607d8b,,2026-07-07T19:13:54Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.38384257777676,-38.058503083884716,5,SEM ID ,607d8b,,2026-07-07T14:29:28Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.371466866167279,-38.013332672417164,5,SEM ID ,607d8b,,2026-07-07T14:00:23Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3641677080020544,-38.087543696165085,5,SEM ID ,607d8b,,2026-07-07T16:23:42Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.360981784066429,-38.09501565992832,5,SEM ID ,607d8b,,2026-07-07T16:28:40Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.361793142892728,-38.09258423745632,5,SEM ID ,607d8b,,2026-07-07T16:27:03Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.370064473196151,-38.04991565644741,5,SEM ID ,607d8b,,2026-07-07T13:19:15Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.365508265869252,-38.0569913238287,5,SEM ID ,607d8b,,2026-07-07T13:16:48Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3648012138261825,-38.05852420628071,5,SEM ID ,607d8b,,2026-07-07T13:14:58Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.401514885646061,-38.20359081029892,5,SEM ID ,607d8b,,2026-07-08T13:08:31Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.402115599690453,-38.20867728441954,5,SEM ID ,607d8b,,2026-07-08T13:13:17Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.344193112635972,-38.163084760308266,6,SEM ID ,607d8b,,2026-07-06T18:53:14Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3709226243436365,-38.04780676960945,6,SEM ID ,607d8b,,2026-07-07T13:20:03Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.363431904524243,-38.08895252645016,6,SEM ID ,607d8b,,2026-07-07T16:25:43Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.341425999852371,-38.16359404474497,6,SEM ID ,607d8b,,2026-07-07T19:07:19Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.354322724827471,-38.11719350516796,6,SEM ID ,607d8b,,2026-07-07T16:48:23Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.386005130460525,-38.05795691907406,6,SEM ID ,607d8b,,2026-07-07T14:26:59Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.364844339005326,-38.09499856084585,6,SEM ID ,607d8b,,2026-07-07T16:30:40Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.355540943595901,-38.11742652207613,6,SEM ID ,607d8b,,2026-07-07T16:51:01Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.343553237512018,-38.16344652324915,6,SEM ID ,607d8b,,2026-07-07T19:06:06Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.394442669846547,-38.20396699011326,6,SEM ID ,607d8b,,2026-07-08T12:59:28Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.365150895439947,-38.23336970061064,6,SEM ID ,607d8b,,2026-07-08T11:01:34Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.218138033673966,-38.16982213407755,6,SEM ID ,607d8b,,2026-07-08T16:15:44Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.288636966779938,-38.128410167992115,7,SEM ID ,607d8b,,2026-07-06T17:32:36Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.345706211213425,-38.16246818751097,7,SEM ID ,607d8b,,2026-07-06T18:51:12Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.368588865459472,-38.08258194476366,7,SEM ID ,607d8b,,2026-07-07T14:43:33Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.344777491324014,-38.163766376674175,8,SEM ID ,607d8b,,2026-07-06T18:48:37Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.384210971024337,-38.05364962667227,8,SEM ID ,607d8b,,2026-07-07T14:23:43Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.342464378751998,-38.16351056098938,8,SEM ID ,607d8b,,2026-07-07T19:06:40Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.343270742835785,-38.1639413908124,9,SEM ID ,607d8b,,2026-07-06T18:54:44Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3994018525935115,-38.203877471387386,9,SEM ID ,607d8b,,2026-07-08T13:07:29Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.244877645802913,-38.10045249760151,9,SEM ID ,607d8b,,2026-07-08T17:03:33Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.371740658434059,-38.011794090270996,10,SEM ID ,607d8b,,2026-07-07T14:00:53Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.222407231862162,-38.16969405859709,16,SEM ID ,607d8b,,2026-07-08T16:17:09Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.364816591797317,-38.058514818549156,0,SEM ID PACPON,607d8b,,2026-07-07T13:14:47Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.221255339769998,-38.13001547008753,0,SEM ID PACPON ,607d8b,,2026-07-06T14:11:59Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.223258527502728,-38.14082946628332,0,SEM ID PACPON ,607d8b,,2026-07-06T14:17:46Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.222854613583887,-38.14082644879818,0,SEM ID PACPON ,607d8b,,2026-07-06T14:17:58Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.221775948396077,-38.142275512218475,0,SEM ID PACPON ,607d8b,,2026-07-06T14:19:56Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.215902112008026,-38.122699074447155,0,SEM ID PACPON ,607d8b,,2026-07-06T14:07:56Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.223839320575428,-38.138224706053734,0,SEM ID PACPON ,607d8b,,2026-07-06T14:15:55Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.226141757919043,-38.14045496284962,0,SEM ID PACPON ,607d8b,,2026-07-06T14:25:32Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.343681948069075,-38.16464178264141,0,SEM ID PACPON ,607d8b,,2026-07-06T18:56:24Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.344936624114849,-38.162275068461895,0,SEM ID PACPON ,607d8b,,2026-07-06T18:46:55Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.364801882433622,-38.060788325965405,0,SEM ID PACPON ,607d8b,,2026-07-07T13:13:18Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.365113119135789,-38.05974964052439,0,SEM ID PACPON ,607d8b,,2026-07-07T13:13:32Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.344873439040159,-38.15831679850817,0,SEM ID PACPON ,607d8b,,2026-07-07T19:13:41Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.344440504126679,-38.10552857816219,0,SEM ID PACPON ,607d8b,,2026-07-07T12:59:50Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.385988415747447,-38.0576179549098,0,SEM ID PACPON ,607d8b,,2026-07-07T14:27:26Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.374605275065067,-38.02843518555164,0,SEM ID PACPON ,607d8b,,2026-07-07T13:53:19Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.402505378271257,-38.212373703718185,0,SEM ID PACPON ,607d8b,,2026-07-08T13:16:31Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.399419235582489,-38.20432908833027,0,SEM ID PACPON ,607d8b,,2026-07-08T13:10:43Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.402633075840807,-38.20400521159172,0,SEM ID PACPON ,607d8b,,2026-07-08T13:09:14Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.400208155424575,-38.20378962904215,0,SEM ID PACPON ,607d8b,,2026-07-08T13:08:04Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.397840056235453,-38.20409640669823,0,SEM ID PACPON ,607d8b,,2026-07-08T13:06:50Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.402386706426499,-38.21095313876867,0,SEM ID PACPON DESATIVADA ,607d8b,,2026-07-08T13:15:25Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.213295367637205,-38.12070652842522,1,SEM ID PACPON,607d8b,,2026-07-06T14:44:11Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.212190273908823,-38.120409809052944,1,SEM ID PACPON ,607d8b,,2026-07-06T14:44:30Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.223422032332271,-38.13184071332216,1,SEM ID PACPON ,607d8b,,2026-07-06T14:13:19Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.223499605163692,-38.13975088298321,1,SEM ID PACPON ,607d8b,,2026-07-06T14:16:45Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.3997926354593915,-38.205116987228394,1,SEM ID PACPON ,607d8b,,2026-07-08T13:11:06Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.224631432015692,-38.13707873225212,2,SEM ID PACPON ,607d8b,,2026-07-06T14:15:23Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.2215602820519225,-38.14261984080076,2,SEM ID PACPON ,607d8b,,2026-07-06T14:20:09Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.218811784791128,-38.12649104744196,2,SEM ID PACPON ,607d8b,,2026-07-06T14:10:18Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.35557136560905,-38.079193979501724,2,SEM ID PACPON ,607d8b,,2026-07-07T13:08:35Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.3710463157018795,-38.03229957818985,2,SEM ID PACPON ,607d8b,,2026-07-07T13:28:55Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.364251618302882,-38.057746700942516,2,SEM ID PACPON ,607d8b,,2026-07-07T13:15:12Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.39945199582985,-38.20468883961439,3,SEM ID PACPON ,607d8b,,2026-07-08T13:10:51Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.40202534218552,-38.20815056562424,3,SEM ID PACPON ,607d8b,,2026-07-08T13:12:41Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.402364309202982,-38.210952803492546,3,SEM ID PACPON DESATIVADA ,607d8b,,2026-07-08T13:15:12Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.402176439928354,-38.20959493517876,4,SEM ID PACPON ,607d8b,,2026-07-08T13:14:08Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /PACPON ,607d8b,-4.402138665495521,-38.20867896080017,5,SEM ID PACPON ,607d8b,,2026-07-08T13:13:06Z,-1
BEBERIBE/ITAPEIM/CAIXAS/LAGO NET,0000ff,-4.372578081046778,-38.02919592708349,0,LAGO NET ,0000ff,,2026-07-07T13:30:07Z,-1
BEBERIBE/ITAPEIM/CAIXAS/LAGO NET,0000ff,-4.371062696447797,-38.0323176831007,0,LAGO NET ,0000ff,,2026-07-07T13:29:05Z,-1
BEBERIBE/ITAPEIM/CAIXAS/LAGO NET,0000ff,-4.367360304469718,-38.02902426570654,0,LAGO NET ,0000ff,,2026-07-07T13:31:16Z,-1
BEBERIBE/ITAPEIM/CAIXAS/LAGO NET,0000ff,-4.368253226139863,-38.03790807723999,1,LAGO NET ,0000ff,,2026-07-07T13:27:14Z,-1
BEBERIBE/ITAPEIM/CAIXAS/LAGO NET,0000ff,-4.36882588556579,-38.03954154253006,1,LAGO NET ,0000ff,,2026-07-07T13:26:31Z,-1
BEBERIBE/ITAPEIM/CAIXAS/LAGO NET,0000ff,-4.370214240198761,-38.04233103990555,2,LAGO NET,0000ff,,2026-07-07T13:25:03Z,-1
BEBERIBE/ITAPEIM/CAIXAS/LAGO NET,0000ff,-4.370263382489974,-38.04504007101059,3,LAGO NET,0000ff,,2026-07-07T13:21:00Z,-1
BEBERIBE/ITAPEIM/CAIXAS/LAGO NET,0000ff,-4.3719773432434135,-38.030724450945854,4,LAGO NET ,0000ff,,2026-07-07T13:29:42Z,-1
BEBERIBE/ITAPEIM/CAIXAS/LAGO NET,0000ff,-4.371773085594562,-38.03114019334316,4,LAGO NET ,0000ff,,2026-07-07T13:29:25Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.226055491874044,-38.140387907624245,0,NETONDA ,009688,,2026-07-06T14:22:27Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.215875362494996,-38.12266420572996,0,NETONDA ,009688,,2026-07-06T14:08:22Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.226657347801864,-38.11203293502331,1,NETONDA ,009688,,2026-07-06T14:48:01Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.2235564473197185,-38.11988543719053,1,NETONDA ,009688,,2026-07-06T16:26:42Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.225311864793607,-38.115152679383755,2,NETONDA ,009688,,2026-07-06T16:30:47Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.225324570657984,-38.11393428593874,3,NETONDA ,009688,,2026-07-06T16:31:35Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.228054654845937,-38.11147537082434,3,NETONDA ,009688,,2026-07-08T16:48:00Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.351638223708929,-38.227507062256336,4,NEW WORD ,009688,,2026-07-07T18:22:17Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.215184221632762,-38.121265433728695,6,NETONDA,009688,,2026-07-06T14:07:21Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.224052980093812,-38.13541643321514,6,NETONDA,009688,,2026-07-06T14:14:40Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.229477036600535,-38.14030710607767,6,NETONDA ,009688,,2026-07-06T14:27:13Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.2187007747217145,-38.126005567610264,6,NETONDA ,009688,,2026-07-06T14:09:49Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.226774375289126,-38.11794050037861,6,NETONDA ,009688,,2026-07-06T16:19:05Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.2244481998928975,-38.11896342784166,7,NETONDA ,009688,,2026-07-06T16:24:45Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.226850610328474,-38.117157965898514,7,NETONDA ,009688,,2026-07-06T16:16:56Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.22565391996458,-38.14322669059038,7,NETONDA ,009688,,2026-07-06T14:23:49Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.231578171207932,-38.138941526412964,8,NETONDA ,009688,,2026-07-06T14:36:43Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.22671084608394,-38.11929300427437,8,NETONDA ,009688,,2026-07-06T16:19:57Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.22087315864885,-38.12986224889755,8,NETONDA ,009688,,2026-07-06T14:11:47Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.226915476978848,-38.140831142663956,8,NETONDA ,009688,,2026-07-06T14:25:58Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.223339778373256,-38.140538446605206,9,NETONDA ,009688,,2026-07-06T14:17:28Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.225908705829669,-38.14209580421448,9,NETONDA ,009688,,2026-07-06T14:23:06Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.227740352930682,-38.112444654107094,9,NETONDA ,009688,,2026-07-06T16:11:45Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.223312360384971,-38.13124559819698,10,NETONDA,009688,,2026-07-06T14:13:04Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.224980843516754,-38.11838876456022,10,NETONDA ,009688,,2026-07-06T16:23:57Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.225923752236413,-38.11739232391119,10,NETONDA ,009688,,2026-07-06T16:22:10Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.223711592947918,-38.13882518559694,11,NETONDA ,009688,,2026-07-06T14:16:17Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.224582280337365,-38.117873445153236,11,NETONDA ,009688,,2026-07-06T16:23:04Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.215956279769115,-38.120290115475655,13,NETONDA ,009688,,2026-07-06T14:05:30Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETONDA ,009688,-4.225918402402934,-38.11262972652912,14,NETONDA ,009688,,2026-07-06T16:32:43Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.301490792239876,-38.095931969583035,0,NETPLUS,ff00ff,,2026-07-06T17:15:57Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.307319174722088,-38.0960389226675,1,NETPLUS ,ff00ff,,2026-07-06T17:03:19Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.302849180787148,-38.098577968776226,1,NETPLUS ,ff00ff,,2026-07-06T16:59:57Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.225828123957509,-38.11949484050274,1,NETPLUS ,ff00ff,,2026-07-06T16:25:36Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.22733142588632,-38.118347860872746,1,NETPLUS ,ff00ff,,2026-07-06T16:19:27Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.224441178223102,-38.118979185819626,1,NETPLUS ,ff00ff,,2026-07-06T16:24:24Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.225096868162198,-38.114734925329685,2,NETPLUS ,ff00ff,,2026-07-06T16:31:06Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.282711482989157,-38.154464811086655,2,NETPLUS ,ff00ff,,2026-07-06T17:58:15Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.22546600697632,-38.11362147331238,2,NETPLUS ,ff00ff,,2026-07-06T16:31:46Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.232052630954953,-38.11683475971222,2,NETPLUS ,ff00ff,,2026-07-06T16:15:29Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.307071102448397,-38.0946971476078,2,NETPLUS ,ff00ff,,2026-07-06T17:03:53Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.301767953181299,-38.09716511517763,3,NETPLUS ,ff00ff,,2026-07-06T16:59:01Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.2998562427311064,-38.092869222164154,3,NETPLUS ,ff00ff,,2026-07-06T17:14:10Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.301566351203752,-38.09464953839779,4,NETPLUS ,ff00ff,,2026-07-06T17:15:22Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.2252403107113885,-38.11807461082935,4,NETPLUS ,ff00ff,,2026-07-06T16:22:29Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.306336580700078,-38.09724122285843,5,NETPLUS ,ff00ff,,2026-07-06T17:01:28Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.307431174980868,-38.09787388890982,6,NETPLUS ,ff00ff,,2026-07-06T17:01:57Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.298157832082062,-38.09158746153116,6,NETPLUS ,ff00ff,,2026-07-06T17:08:31Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.288729578219803,-38.12411226332188,7,NETPLUS ,ff00ff,,2026-07-06T16:45:18Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.30063490256833,-38.097848407924175,7,NETPLUS ,ff00ff,,2026-07-06T16:57:34Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.289978327043718,-38.12934324145317,8,NETPLUS ,ff00ff,,2026-07-06T17:33:26Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NETPLUS,ff00ff,-4.340391965613428,-38.155935667455196,8,NETPLUS ,ff00ff,,2026-07-06T18:43:32Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NEW WORD,8bc34a,-4.338391090295155,-38.138908334076405,,NEW WORD ,8bc34a,,2026-07-06T18:39:22Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NEW WORD,8bc34a,-4.364848684953473,-38.095015324652195,0,NEW WORD,8bc34a,,2026-07-07T16:30:31Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NEW WORD,8bc34a,-4.3449239202378225,-38.10452040284872,0,NEW WORD ,8bc34a,,2026-07-07T13:00:05Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NEW WORD,8bc34a,-4.363244025465237,-38.08939307928085,0,NEW WORD ,8bc34a,,2026-07-07T16:25:54Z,-1
BEBERIBE/ITAPEIM/CAIXAS/NEW WORD,8bc34a,-4.358467803071562,-38.100244626402855,0,NEW WORD ,8bc34a,,2026-07-07T16:36:18Z,-1
